vehicle,colour,passing distance,street,Time,hour,helmet,kerb,Bikelane,City,date
1,5,1.5,5,10:41,10:00,1,1.25,0,1,19-Jun
1,1,1.427,5,10:41,10:00,1,1.25,0,1,19-Jun
1,5,1.725,5,10:41,10:00,1,1.25,0,1,19-Jun
1,5,1.413,5,10:41,10:00,1,1.25,0,1,19-Jun
1,3,1.296,5,10:41,10:00,1,1.25,0,1,19-Jun
3,6,1.037,5,10:41,10:00,1,1.25,0,1,19-Jun
3,1,0.999,5,10:41,10:00,1,1.25,0,1,19-Jun
1,3,1.359,5,10:41,10:00,1,1.25,0,1,19-Jun
3,6,1.073,5,10:41,10:00,1,1.25,0,1,19-Jun
1,2,1.14,5,10:41,10:00,1,1.25,0,1,19-Jun
1,5,1.222,5,10:41,10:00,1,1.25,0,1,19-Jun
1,3,1.64,5,10:41,10:00,1,1.25,0,1,19-Jun
2,4,1.68,5,10:41,10:00,1,1.25,0,1,19-Jun
1,1,1.268,5,10:41,10:00,1,1.25,0,1,19-Jun
1,2,1.848,5,10:41,10:00,1,1.25,0,1,19-Jun
3,1,1.472,5,10:41,10:00,1,1.25,0,1,19-Jun
2,4,1.583,5,10:41,10:00,1,1.25,0,1,19-Jun
1,3,1.36,5,10:41,10:00,1,1.25,0,1,19-Jun
5,1,1.255,5,10:41,10:00,1,1.25,0,1,19-Jun
1,2,1.492,5,10:41,10:00,1,1.25,0,1,19-Jun
5,1,1.396,5,10:41,10:00,1,1.25,0,1,19-Jun
1,3,0.993,5,10:41,10:00,1,1.25,0,1,19-Jun
1,5,1.106,5,10:41,10:00,1,1.25,0,1,19-Jun
3,1,1.744,5,10:41,10:00,1,1.25,0,1,19-Jun
5,1,1.16,5,10:41,10:00,1,1.25,0,1,19-Jun
1,6,2.003,5,10:41,10:00,1,1.25,0,1,19-Jun
1,1,1.345,5,10:41,10:00,1,1.25,0,1,19-Jun
1,1,1.287,5,10:41,10:00,1,1.25,0,1,19-Jun
4,2,1.528,5,10:41,10:00,1,1.25,0,1,19-Jun
5,4,1.736,5,10:41,10:00,1,1.25,0,1,19-Jun
5,4,0.822,5,10:41,10:00,1,1.25,0,1,19-Jun
4,4,1.036,5,10:41,10:00,1,1.25,0,1,19-Jun
1,1,1.163,5,10:41,10:00,1,1.25,0,1,19-Jun
1,5,1.81,5,10:41,10:00,1,1.25,0,1,19-Jun
1,1,1.531,5,10:41,10:00,1,1.25,0,1,19-Jun
1,5,1.395,5,10:41,10:00,1,1.25,0,1,19-Jun
6,3,0.89,5,10:41,10:00,1,1.25,0,1,19-Jun
1,3,2.004,5,10:41,10:00,1,1.25,0,1,19-Jun
1,3,1.247,5,10:41,10:00,1,1.25,0,1,19-Jun
1,1,2,5,10:41,10:00,1,1.25,0,1,19-Jun
1,3,1.317,5,11:09,10:00,1,1.25,0,1,19-Jun
2,4,1.331,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.123,5,11:09,10:00,1,1.25,0,1,19-Jun
1,3,0.824,5,11:09,10:00,1,1.25,0,1,19-Jun
1,3,1.377,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.224,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.217,5,11:09,10:00,1,1.25,0,1,19-Jun
1,2,1.372,5,11:09,10:00,1,1.25,0,1,19-Jun
2,4,1.105,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.088,5,11:09,10:00,1,1.25,0,1,19-Jun
3,3,2.245,5,11:09,10:00,1,1.25,0,1,19-Jun
2,3,1.313,5,11:09,10:00,1,1.25,0,1,19-Jun
1,5,1.467,5,11:09,10:00,1,1.25,0,1,19-Jun
1,2,1.702,5,11:09,10:00,1,1.25,0,1,19-Jun
1,2,1.574,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.377,5,11:09,10:00,1,1.25,0,1,19-Jun
2,1,2.42,5,11:09,10:00,1,1.25,0,1,19-Jun
1,3,1.495,5,11:09,10:00,1,1.25,0,1,19-Jun
1,2,0.836,5,11:09,10:00,1,1.25,0,1,19-Jun
1,2,2.03,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.806,5,11:09,10:00,1,1.25,0,1,19-Jun
1,3,1.136,5,11:09,10:00,1,1.25,0,1,19-Jun
5,9,0.875,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.421,5,11:09,10:00,1,1.25,0,1,19-Jun
1,3,1.11,5,11:09,10:00,1,1.25,0,1,19-Jun
5,4,1.349,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.553,5,11:09,10:00,1,1.25,0,1,19-Jun
1,3,1.303,5,11:09,10:00,1,1.25,0,1,19-Jun
1,2,1.662,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.378,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.397,5,11:09,10:00,1,1.25,0,1,19-Jun
6,4,1.167,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.982,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.739,5,11:09,10:00,1,1.25,0,1,19-Jun
6,4,0.913,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.002,5,11:09,10:00,1,1.25,0,1,19-Jun
2,4,1.176,5,11:09,10:00,1,1.25,0,1,19-Jun
1,3,1.101,5,11:09,10:00,1,1.25,0,1,19-Jun
1,5,1.382,4,11:09,10:00,1,1.25,0,1,19-Jun
4,2,1.154,4,11:09,10:00,1,1.25,0,1,19-Jun
1,3,1.458,5,11:00,10:00,1,1.25,0,1,19-Jun
1,3,1.445,5,11:00,10:00,1,1.25,0,1,19-Jun
1,1,1.374,5,11:00,10:00,1,1.25,0,1,19-Jun
1,1,1.135,5,11:00,10:00,1,1.25,0,1,19-Jun
6,3,1.302,5,11:00,10:00,1,1.25,0,1,19-Jun
1,4,1.392,5,11:00,10:00,1,1.25,0,1,19-Jun
1,1,1.48,5,11:00,10:00,1,1.25,0,1,19-Jun
1,2,0.979,5,11:00,10:00,1,1.25,0,1,19-Jun
2,9,1.354,5,11:00,10:00,1,1.25,0,1,19-Jun
1,3,1.26,5,11:00,10:00,1,1.25,0,1,19-Jun
1,2,1.172,5,11:00,10:00,1,1.25,0,1,19-Jun
5,4,0.814,5,11:00,10:00,1,1.25,0,1,19-Jun
1,1,0.9,5,11:00,10:00,1,1.25,0,1,19-Jun
1,6,1.031,5,11:00,10:00,1,1.25,0,1,19-Jun
