"vehicle","colour","passing.distance","street","helmet","kerb","datetime","bikelane","city"
"LGV","Red",1.844,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Red",1.84,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Grey",1.957,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Red",1.692,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Blue",1.836,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Grey",1.876,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Blue",2.387,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Grey",1.351,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Blue",1.764,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Grey",1.612,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Green",2.358,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"LGV","White",1.909,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"SUV","Grey",2.249,"Urban","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"LGV","White",1.71,"Urban","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Red",2.164,"Urban","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Blue",1.348,"Urban","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Taxi","Black",1.489,"Urban","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Grey",1.922,"Urban","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Red",1.619,"Urban","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Red",1.342,"Urban","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","White",1.37,"Urban","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Black",1.395,"Urban","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Blue",1.601,"Urban","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Grey",2.094,"Urban","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Black",1.647,"Urban","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"PTW","Black",1.804,"Urban","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Grey",1.105,"Urban","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Blue",1.192,"Urban","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Blue",1.278,"OneWay1","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Grey",0.773,"OneWay1","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Grey",1.333,"Urban","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Grey",2.44,"Urban","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Grey",1.631,"Urban","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Bus","Green",1.076,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"SUV","Grey",1.245,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Blue",1.701,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Blue",1.514,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Red",1.359,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Blue",1.709,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Blue",1.598,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Black",1.776,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Blue",2.089,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Red",1.632,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"LGV","White",2.134,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Blue",2.014,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Blue",1.788,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Grey",1.679,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Blue",1.071,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Other",1.569,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Grey",2.063,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"SUV","Red",1.35,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"SUV","Black",1.598,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Grey",1.217,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"SUV","Blue",0.979,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Red",1.636,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Red",1.067,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Blue",1.307,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"LGV","White",1.291,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Blue",1.336,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Grey",1.55,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Blue",1.741,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Blue",1.378,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Red",1.475,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Blue",2.586,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Grey",2.058,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"SUV","Blue",1.434,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","White",1.664,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","White",1.231,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Black",1.219,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"SUV","Green",1.242,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Red",1.547,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Blue",1.482,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"SUV","Black",1.501,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Red",1.518,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Other",1.539,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Green",1.456,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"LGV","White",1.316,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Grey",1.101,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Black",1.744,"Main","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Grey",2.179,"Urban","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Grey",1.846,"Urban","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"SUV","Green",1.39,"Urban","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Red",1.551,"Urban","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"LGV","White",1.249,"Urban","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"SUV","Grey",1.625,"Urban","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Green",1.45,"Urban","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Grey",1.36,"Urban","Y",0.5,2006-05-27 10:01:00,"N","Salisbury"
"Car","Red",1.713,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Green",1.589,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Red",1.748,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"LGV","Red",1.351,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"LGV","White",1.547,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"LGV","White",1.303,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Grey",1.357,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Grey",1.274,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Red",1.224,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Blue",1.275,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Red",2.038,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Blue",1.103,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Red",1.29,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Blue",1.953,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"LGV","White",2.421,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Blue",1.416,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Grey",1.171,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Grey",0.975,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Grey",1.96,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Blue",1.433,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"HGV",NA,1.316,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Red",1.103,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Red",1.302,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Blue",0.963,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Grey",1.287,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Grey",1.197,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Blue",1.431,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Blue",1.644,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"SUV","Red",1.111,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Red",2.016,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Blue",1.507,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"LGV","White",1.756,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Blue",1.478,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Blue",1.286,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"LGV","Red",1.369,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"SUV","Grey",1.467,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"SUV","Blue",1.478,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"LGV","White",1.762,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","White",1.001,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Black",1.252,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"HGV","Blue",1.163,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"LGV","Blue",1.138,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Blue",1.592,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"HGV","White",0.958,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Green",1.615,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"PTW","Blue",1.589,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Black",1.171,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"LGV","Other",1.234,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Black",1.495,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Grey",1.3,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Black",1.624,"Main","Y",1.25,2006-05-31 08:28:00,"N","Salisbury"
"Car","Other",1.501,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"Car","Blue",1.574,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"Bus","Red",1.192,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"Car","Black",1.096,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"SUV","Green",1.548,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"HGV","White",1.389,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"Car","Grey",1.308,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"Car","Black",1.431,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"Car","Blue",2.188,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"Car","Green",1.453,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"Car","Grey",1.354,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"Car","Blue",1.875,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"Car","Blue",1.576,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"Taxi","Green",1.6,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"Car","Grey",3.124,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"LGV","White",1.019,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"Car","Red",1.261,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"LGV","Red",0.984,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"SUV","Black",0.974,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"LGV","White",1.167,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"LGV","Grey",1.274,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"LGV","Red",1.271,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"Car","Grey",1.784,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"Car","Green",1.21,"Main","Y",1.25,2006-05-31 08:39:00,"N","Salisbury"
"Car","Red",1.864,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Green",1.069,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"LGV","Blue",1.453,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Blue",1.231,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Grey",1.374,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Green",1.185,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Blue",1.777,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Blue",1.489,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"HGV","White",0.846,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Grey",1.249,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Green",0.949,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"LGV","Blue",1.817,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Green",1.384,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Blue",1.063,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Red",1.677,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Black",1.644,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Black",1.199,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Blue",1.709,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Grey",1.764,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Black",1.487,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"LGV","White",0.864,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Grey",1.096,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Black",1.136,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"LGV","Blue",1.535,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"HGV",NA,1.335,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Red",1.284,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Green",1.519,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Blue",2.016,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Blue",1.308,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"SUV","Grey",1.997,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Grey",1.969,"Main","N",1.25,2006-05-31 08:50:00,"N","Salisbury"
"Car","Grey",1.936,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Blue",1.606,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"LGV","Grey",1.373,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Red",1.648,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Red",1.354,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Green",1.454,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Blue",1.294,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Blue",1.647,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Green",1.075,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"HGV","White",1.374,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Green",2.156,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"LGV","Blue",1.206,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Blue",1.233,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Grey",1.536,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"LGV","White",2.102,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Red",1.489,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Blue",1.374,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","White",1.177,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Taxi","Red",0.942,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"SUV","Blue",1.271,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"HGV","Green",1.761,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Grey",1.727,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Blue",1.583,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Blue",1.592,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","White",1.691,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Black",1.549,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Red",1.715,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Blue",1.842,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"LGV","White",2.44,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"SUV","Blue",1.977,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"LGV","Red",1.577,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","White",1.38,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Blue",1.64,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","White",0.991,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Blue",1.288,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Red",1.509,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Blue",0.81,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Grey",1.653,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Blue",2.123,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"LGV","Red",1.253,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Black",1.683,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Red",2.32,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Blue",1.322,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Grey",2.571,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Black",1.84,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Bus","Red",1.178,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Grey",1.705,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Grey",1.928,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Grey",2.258,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Green",1.992,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Blue",1.422,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Blue",1.829,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"LGV","White",1.593,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"HGV","Green",0.793,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Red",1.385,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Other",1.69,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"LGV","White",1.469,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Blue",1.747,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Grey",1.256,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Grey",1.671,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Bus","Red",1.189,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Blue",0.753,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"LGV","White",0.936,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Blue",1.463,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","White",1.319,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Bus","Red",1.134,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Black",2.006,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Red",1.642,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Black",1.774,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","Red",1.482,"Main","N",0.75,2006-05-31 09:04:00,"N","Salisbury"
"Car","White",1.969,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Red",1.712,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Black",1.655,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","White",0.913,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","White",1.194,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Red",0.989,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"LGV","Blue",1.42,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Blue",1.232,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Grey",1.241,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"LGV","White",1.295,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Grey",1.322,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Grey",1.314,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Red",1.205,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Black",1.347,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"HGV","Blue",1.118,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Other",1.557,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"HGV","White",1.263,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"LGV","Blue",1.636,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Black",1.89,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Blue",1.941,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Grey",1.699,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Red",1.351,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"SUV","Blue",2.204,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"SUV","Grey",1.472,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Black",1.605,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"SUV","White",1.482,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Black",2.096,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"HGV","White",1.971,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","White",1.347,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","White",1.918,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Grey",1.688,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Grey",1.268,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Grey",1.925,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"HGV",NA,1.546,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"LGV","White",1.771,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"LGV","White",1.186,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","White",1.334,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"HGV","White",1.065,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Blue",1.157,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"HGV","White",1.197,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Grey",1.061,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Red",1.834,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"SUV","Blue",1.524,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Grey",1.714,"Main","Y",0.75,2006-05-31 09:16:00,"N","Salisbury"
"Car","Grey",1.776,"Main","Y",0.75,2006-05-31 10:14:00,"N","Salisbury"
